,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,PPS,3PAr,PER,USG%,Points_Produced,Possessions_Used,ORtg,Assist/Turnover Ratio,Defensive Possessions,Defensive Rating
70,71,Henri Drell,SF,23,CHI,4,0,7.5,1.0,2.5,0.4,0.5,1.5,0.333,0.5,1.0,0.5,0.5,0.3,0.5,0.5,0.3,0.8,1.0,1.0,0.5,0.3,0.5,1.5,2.8,0.5147058823529411,1.1199999999999999,0.6,14.645103811236117,42.93333333333333,3.02,3.22,93.7888198757764,2.0,1.6,62.5
71,72,Nick Richards,C,26,CHO,67,51,26.3,3.9,5.6,0.691,0.0,0.0,0.0,3.9,5.6,0.693,0.691,2.0,2.7,0.737,2.6,5.5,8.0,0.8,0.4,1.1,1.1,2.6,9.7,0.7144961697112551,1.7321428571428572,0.0,15.902295378535856,29.992395437262356,10.888,7.888,138.03245436105476,0.7272727272727273,7.0,14.285714285714286
72,73,Nick Smith Jr.,SG,19,CHO,51,0,14.3,2.2,5.7,0.391,1.2,2.9,0.432,1.0,2.8,0.35,0.5,0.3,0.3,0.867,0.4,1.1,1.4,1.2,0.2,0.1,0.8,1.1,5.9,0.5058299039780522,1.0350877192982457,0.5087719298245613,12.027937215291328,46.37762237762237,6.032,6.632,90.95295536791316,1.4999999999999998,1.4000000000000001,71.42857142857142
73,74,Amari Bailey,PG,19,CHO,10,0,6.5,0.8,2.4,0.333,0.1,0.8,0.125,0.7,1.6,0.438,0.354,0.6,0.7,0.857,0.6,0.3,0.9,0.7,0.3,0.0,0.4,0.2,2.3,0.42466765140324964,0.9583333333333333,0.33333333333333337,11.048820922678134,47.81538461538461,2.6079999999999997,3.1079999999999997,83.9124839124839,1.7499999999999998,0.6,166.66666666666669
74,75,Ish Smith,PG,35,CHO,43,5,17.2,1.5,3.7,0.418,0.1,0.2,0.5,1.4,3.5,0.413,0.43,0.1,0.1,0.75,0.3,1.5,1.8,3.4,0.4,0.1,1.1,1.1,3.2,0.42735042735042733,0.8648648648648649,0.05405405405405406,9.14032442218329,28.16279069767442,3.244,4.844,66.96944673823288,3.0909090909090904,2.0,50.0
75,76,James Bouknight,SG,23,CHO,14,0,5.8,1.3,2.9,0.439,0.9,2.1,0.433,0.4,0.8,0.455,0.598,0.1,0.1,0.5,0.1,0.6,0.6,0.4,0.1,0.1,0.1,0.2,3.6,0.6114130434782609,1.2413793103448276,0.7241379310344828,19.561951850931155,52.48275862068965,3.644,3.044,119.71090670170828,4.0,0.7999999999999999,125.00000000000001
76,77,D?vis Bert?ns,PF,31,CHO,43,1,15.7,2.1,5.4,0.393,1.8,4.7,0.38,0.4,0.8,0.471,0.556,0.7,0.8,0.909,0.2,1.2,1.4,0.8,0.6,0.3,0.4,1.3,6.7,0.5824061196105702,1.2407407407407407,0.8703703703703703,13.819157678674804,39.184713375796186,7.0520000000000005,6.152000000000001,114.62938881664498,2.0,2.0999999999999996,47.61904761904763
77,78,Grant Williams,PF,25,CHO,76,43,28.0,3.6,8.0,0.456,1.7,4.4,0.375,2.0,3.5,0.558,0.56,1.4,1.8,0.757,1.1,3.1,4.2,2.3,0.6,0.5,1.4,3.0,10.3,0.5857597816196543,1.2875,0.55,12.88918575223587,36.4,11.092,10.192,108.83045525902669,1.6428571428571428,4.2,23.80952380952381
78,79,Cody Martin,SF,28,CHO,28,22,26.9,2.9,7.7,0.381,1.0,3.1,0.314,2.0,4.6,0.426,0.444,0.7,1.2,0.606,0.7,3.2,3.9,3.7,1.1,0.6,1.6,1.7,7.5,0.4557608167233836,0.974025974025974,0.4025974025974026,11.486825163435332,36.53531598513011,8.028,9.828,81.6849816849817,2.3125,4.9,20.408163265306122
79,80,LaMelo Ball,PG,22,CHO,22,22,32.3,8.3,19.2,0.433,3.2,9.0,0.355,5.1,10.3,0.5,0.515,4.1,4.7,0.865,1.3,3.8,5.1,8.0,1.8,0.2,3.8,3.6,23.9,0.5618769983073161,1.2447916666666667,0.46875,24.261729789690698,77.60990712074305,25.968,25.068,103.59023456199138,2.1052631578947367,5.8,17.24137931034483
80,81,Marques Bolden,C,25,CHO,11,2,11.0,1.5,2.3,0.68,0.0,0.1,0.0,1.5,2.2,0.708,0.68,0.3,0.4,0.75,0.9,2.2,3.1,0.4,0.3,0.6,0.3,0.9,3.4,0.6865912762520193,1.4782608695652175,0.04347826086956522,15.16997204223322,25.236363636363635,3.576,2.776,128.8184438040346,1.3333333333333335,3.1,32.25806451612903
81,82,Bryce McGowens,SG,21,CHO,59,14,14.9,1.7,3.9,0.439,0.6,1.7,0.333,1.1,2.2,0.523,0.513,1.1,1.4,0.776,0.3,1.4,1.7,0.9,0.4,0.2,0.5,1.3,5.1,0.5646589902568644,1.3076923076923077,0.4358974358974359,11.70560605902142,33.664429530201346,5.715999999999999,5.016,113.95534290271131,1.8,1.9999999999999998,50.00000000000001
82,83,Aleksej Pokusevski,PF,22,CHO,28,0,14.5,1.8,4.3,0.405,0.6,2.0,0.327,1.1,2.4,0.47,0.479,1.1,1.5,0.732,0.6,2.6,3.2,1.3,0.5,0.5,0.7,0.8,5.2,0.5241935483870968,1.2093023255813955,0.46511627906976744,14.609032126971988,39.03448275862069,5.86,5.66,103.53356890459364,1.8571428571428574,3.6,27.77777777777778
83,84,Leaky Black,SF,24,CHO,26,3,10.9,1.0,2.0,0.481,0.3,0.8,0.45,0.6,1.2,0.5,0.567,0.4,0.6,0.667,0.3,1.5,1.8,0.9,0.3,0.4,0.2,0.7,2.7,0.5962897526501767,1.35,0.4,11.987089078281402,22.605504587155966,2.9640000000000004,2.4640000000000004,120.29220779220779,4.5,2.2,45.45454545454545
84,85,Frank Ntilikina,PG,25,CHO,5,0,8.6,0.2,1.8,0.111,0.2,1.6,0.125,0.0,0.2,0.0,0.167,0.4,0.4,1.0,0.2,1.0,1.2,0.8,0.0,0.0,0.2,0.8,1.0,0.25303643724696356,0.5555555555555556,0.888888888888889,5.192967426038876,25.30232558139535,1.176,2.176,54.04411764705882,4.0,1.0,100.0
85,86,JT Thor,PF,21,CHO,63,3,12.4,1.3,2.9,0.437,0.4,1.3,0.346,0.8,1.6,0.51,0.514,0.2,0.3,0.55,0.7,1.6,2.3,0.5,0.2,0.4,0.2,1.0,3.2,0.5277044854881267,1.103448275862069,0.4482758620689655,10.8533924691122,26.06451612903226,3.3320000000000003,3.232,103.0940594059406,2.5,2.2,45.45454545454545
86,87,Miles Bridges,SF,25,CHO,69,67,37.4,8.1,17.5,0.462,2.3,6.5,0.349,5.8,11.0,0.529,0.527,2.5,3.1,0.825,1.0,6.3,7.3,3.3,0.9,0.5,2.0,1.7,21.0,0.5566157760814249,1.2,0.37142857142857144,18.67805833303367,55.786096256684495,22.364,20.864,107.18941717791411,1.65,7.7,12.987012987012987
87,88,Mark Williams,C,22,CHO,19,19,26.7,5.2,7.9,0.649,0.0,0.0,0.0,5.2,7.9,0.649,0.649,2.4,3.4,0.719,4.0,5.7,9.7,1.2,0.8,1.1,0.9,2.6,12.7,0.6758194976585781,1.6075949367088607,0.0,20.02648780212866,38.56179775280899,14.196,10.296000000000001,137.87878787878785,1.3333333333333333,7.6,13.157894736842106
88,89,Tre Mann,PG,22,CHO,41,28,24.1,3.5,7.7,0.459,1.1,3.1,0.373,2.4,4.6,0.516,0.533,1.1,1.4,0.763,0.5,3.1,3.6,4.0,1.2,0.1,1.6,1.2,9.3,0.5591630591630592,1.2077922077922079,0.4025974025974026,15.313051697205248,41.14522821576763,9.916,9.916,100.0,2.5,4.3999999999999995,22.72727272727273
89,90,Vasilije Mici?,PG,30,CHO,60,21,19.6,2.7,6.2,0.43,0.7,2.6,0.279,1.9,3.6,0.537,0.488,1.0,1.3,0.813,0.2,1.2,1.5,4.4,0.5,0.1,1.7,1.1,7.0,0.5168340224453633,1.129032258064516,0.41935483870967744,12.732150760987896,43.22448979591836,7.572,8.472,89.37677053824363,2.588235294117647,1.8,55.55555555555556
90,91,Brandon Miller,SF,21,CHO,74,68,32.2,6.4,14.6,0.44,2.5,6.7,0.373,3.9,8.0,0.495,0.524,1.9,2.3,0.827,0.8,3.4,4.3,2.4,0.9,0.6,1.8,2.5,17.3,0.5540609787343069,1.1849315068493151,0.4589041095890411,16.493359694587124,54.074534161490675,18.312,17.412,105.16884906960718,1.3333333333333333,4.8999999999999995,20.408163265306126
91,92,Nathan Mensah,C,25,CHO,25,0,12.3,0.5,1.1,0.429,0.0,0.0,0.0,0.5,1.1,0.429,0.429,0.4,0.5,0.75,1.2,1.4,2.6,0.4,0.2,0.6,0.6,2.6,1.3,0.49242424242424243,1.1818181818181817,0.0,6.476660758118358,15.609756097560975,1.52,1.92,79.16666666666667,0.6666666666666667,2.1999999999999997,45.45454545454546
92,93,Seth Curry,SG,33,CHO,44,4,14.0,1.8,4.6,0.392,0.9,2.5,0.352,1.0,2.2,0.438,0.485,0.6,0.7,0.903,0.4,1.1,1.5,1.0,0.5,0.1,0.5,0.9,5.1,0.519559902200489,1.108695652173913,0.5434782608695653,12.027032859109726,38.628571428571426,5.4079999999999995,5.4079999999999995,100.0,2.0,1.7000000000000002,58.8235294117647
93,94,Sam Merrill,SG,27,CLE,61,1,17.5,2.6,6.4,0.402,2.3,5.8,0.404,0.2,0.6,0.385,0.584,0.4,0.5,0.929,0.4,1.6,2.0,1.8,0.3,0.1,0.3,1.2,8.0,0.6042296072507553,1.25,0.9062499999999999,15.50150901840809,39.542857142857144,8.22,6.92,118.78612716763007,6.0,2.0,50.0
94,95,Donovan Mitchell,SG,27,CLE,55,55,35.3,9.1,19.8,0.462,3.3,9.0,0.368,5.8,10.8,0.539,0.545,5.0,5.8,0.865,0.8,4.3,5.1,6.1,1.8,0.5,2.8,2.1,26.6,0.5950250536864711,1.3434343434343434,0.45454545454545453,24.542049140447784,71.25212464589237,29.152,25.152,115.90330788804071,2.1785714285714284,6.6,15.151515151515152
95,96,Damian Jones,C,28,CLE,39,0,6.9,1.1,1.8,0.597,0.1,0.4,0.214,1.0,1.5,0.69,0.618,0.5,0.5,0.857,0.5,1.1,1.6,0.4,0.2,0.3,0.3,0.7,2.7,0.6683168316831684,1.5,0.22222222222222224,16.312182637335976,33.623188405797094,2.9200000000000004,2.32,125.86206896551728,1.3333333333333335,1.6,62.5
96,97,Darius Garland,PG,24,CLE,57,57,33.4,6.6,14.8,0.446,2.3,6.2,0.371,4.3,8.5,0.501,0.524,2.6,3.1,0.834,0.5,2.1,2.7,6.5,1.3,0.1,3.1,1.7,18.0,0.5567928730512249,1.2162162162162162,0.4189189189189189,17.039135471633784,57.67664670658684,19.364,19.264000000000003,100.51910299003322,2.096774193548387,3.5000000000000004,28.57142857142857
97,98,Dean Wade,PF,27,CLE,54,32,20.5,1.8,4.3,0.414,1.5,3.7,0.391,0.3,0.6,0.567,0.584,0.4,0.5,0.769,0.7,3.4,4.0,0.8,0.7,0.5,0.4,1.7,5.4,0.5973451327433629,1.2558139534883723,0.8604651162790699,11.981822402518963,24.0,5.62,4.92,114.22764227642277,2.0,4.6,21.73913043478261
98,99,Jarrett Allen,C,25,CLE,77,77,31.7,6.7,10.6,0.634,0.0,0.1,0.0,6.7,10.6,0.638,0.634,3.0,4.1,0.742,3.2,7.4,10.5,2.7,0.7,1.1,1.6,1.9,16.5,0.6651080296678491,1.5566037735849056,0.009433962264150945,21.113226843338378,44.17665615141956,18.304,14.004,130.7055127106541,1.6875,9.2,10.869565217391305
99,100,Ty Jerome,SG,26,CLE,2,0,7.5,1.0,2.0,0.5,0.0,0.5,0.0,1.0,1.5,0.667,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.5,0.0,0.0,0.5,1.0,2.0,0.5,1.0,0.25,9.253774386220623,33.333333333333336,2.0,2.5,80.0,3.0,0.0,0.0
100,101,Marcus Morris,PF,34,CLE,49,7,16.7,2.4,5.4,0.439,1.0,2.4,0.403,1.4,3.0,0.469,0.53,0.7,0.9,0.818,0.5,2.3,2.7,0.7,0.3,0.3,0.6,1.5,6.4,0.5521048999309869,1.1851851851851851,0.4444444444444444,13.082008569950014,38.299401197604794,6.796,6.396,106.2539086929331,1.1666666666666667,2.8999999999999995,34.48275862068966
101,102,Emoni Bates,SF,20,CLE,15,0,8.9,1.0,3.3,0.306,0.7,2.2,0.303,0.3,1.1,0.313,0.408,0.1,0.3,0.25,0.1,0.9,0.9,0.7,0.1,0.1,0.5,0.3,2.7,0.3933566433566434,0.8181818181818182,0.6666666666666667,8.408412485769594,44.17977528089887,2.8320000000000003,3.932,72.02441505595118,1.4,1.1,90.9090909090909
102,103,Max Strus,SF,27,CLE,70,70,32.0,4.3,10.4,0.418,2.4,6.8,0.351,1.9,3.6,0.546,0.533,1.1,1.4,0.794,0.9,3.9,4.8,4.0,0.9,0.4,1.6,2.4,12.2,0.5537400145243282,1.173076923076923,0.6538461538461539,14.106976713776548,39.425,12.815999999999999,12.616,101.58528852251109,2.5,5.2,19.23076923076923
103,104,Isaac Okoro,SF,23,CLE,69,42,27.3,3.4,7.0,0.49,1.2,3.1,0.391,2.2,3.8,0.57,0.577,1.3,2.0,0.679,1.0,2.0,3.0,1.9,0.8,0.5,0.8,2.0,9.4,0.5964467005076143,1.342857142857143,0.4428571428571429,12.070140503766035,31.794871794871796,10.280000000000001,8.68,118.4331797235023,2.3749999999999996,3.3,30.303030303030305
104,105,Pete Nance,PF,23,CLE,8,0,3.4,0.1,0.8,0.167,0.1,0.1,1.0,0.0,0.6,0.0,0.25,0.0,0.3,0.0,0.0,0.4,0.4,0.0,0.1,0.0,0.1,0.3,0.4,0.2145922746781116,0.5,0.125,1.9525227285503866,30.35294117647059,0.532,1.032,51.55038759689923,0.0,0.5,200.0
105,106,Evan Mobley,PF,22,CLE,50,50,30.6,6.4,11.0,0.58,0.4,1.2,0.373,6.0,9.9,0.604,0.6,2.5,3.4,0.719,2.2,7.1,9.4,3.2,0.9,1.4,1.8,2.7,15.7,0.6282010243277848,1.4272727272727272,0.10909090909090909,20.97482749306401,46.71895424836602,17.195999999999998,14.296000000000001,120.2853945159485,1.777777777777778,9.4,10.638297872340425
106,107,Georges Niang,PF,30,CLE,82,10,22.3,3.5,7.7,0.449,1.8,4.8,0.376,1.6,2.9,0.572,0.567,0.6,0.7,0.85,0.3,3.1,3.4,1.2,0.4,0.2,0.9,2.3,9.4,0.5869130869130869,1.2207792207792207,0.6233766233766234,14.072809555960397,39.94618834080718,9.708,8.908000000000001,108.98069151324651,1.3333333333333333,3.7,27.027027027027025
107,108,Caris LeVert,SG,29,CLE,68,10,28.8,5.1,12.1,0.421,1.6,4.9,0.325,3.5,7.2,0.486,0.487,2.3,3.0,0.766,0.6,3.5,4.1,5.1,1.1,0.5,1.7,1.8,14.0,0.5216095380029806,1.15702479338843,0.40495867768595045,17.528945367014384,52.5,15.32,15.12,101.32275132275133,3.0,5.1,19.607843137254903
108,109,Isaiah Mobley,PF,24,CLE,10,0,7.2,1.0,2.4,0.417,0.3,1.0,0.3,0.7,1.4,0.5,0.479,0.0,0.1,0.0,0.3,0.7,1.0,0.6,0.2,0.0,0.2,0.6,2.3,0.47054009819967263,0.9583333333333333,0.4166666666666667,11.23193630211561,36.72222222222223,2.344,2.644,88.65355521936459,2.9999999999999996,0.8999999999999999,111.11111111111113
109,110,Tristan Thompson,C,32,CLE,49,0,11.2,1.5,2.4,0.608,0.0,0.0,0.0,1.5,2.4,0.613,0.608,0.3,1.1,0.288,1.5,2.1,3.6,1.0,0.2,0.3,0.6,1.2,3.3,0.5721220527045769,1.375,0.0,13.174773898083908,31.107142857142858,3.784,3.484,108.61079219288175,1.6666666666666667,2.6,38.46153846153846
110,111,Craig Porter Jr.,PG,23,CLE,51,6,12.7,2.3,4.5,0.509,0.2,0.7,0.353,2.0,3.8,0.536,0.535,0.8,1.1,0.732,0.4,1.7,2.1,2.3,0.4,0.3,0.9,0.8,5.6,0.5617977528089887,1.2444444444444445,0.15555555555555556,17.036005396063477,46.33070866141733,6.084,5.884,103.39904826648538,2.5555555555555554,2.4,41.66666666666667
111,112,Markieff Morris,PF,34,DAL,26,1,8.3,0.9,2.6,0.338,0.6,1.6,0.357,0.3,1.0,0.308,0.449,0.2,0.2,0.833,0.2,1.3,1.5,0.6,0.2,0.1,0.5,0.5,2.5,0.46502976190476186,0.9615384615384615,0.6153846153846154,10.83404177747674,38.40963855421687,2.588,3.188,81.17942283563363,1.2,1.6,62.5
112,113,Greg Brown III,PF,22,DAL,6,0,6.7,0.8,1.8,0.455,0.2,0.5,0.333,0.7,1.3,0.5,0.5,0.7,1.5,0.444,0.5,1.0,1.5,0.7,0.0,0.7,0.7,0.8,2.5,0.508130081300813,1.3888888888888888,0.2777777777777778,12.385405367670367,47.16417910447761,3.16,3.16,100.0,1.0,1.7,58.82352941176471
113,114,Dereck Lively II,C,19,DAL,55,42,23.5,4.0,5.4,0.747,0.0,0.0,0.0,4.0,5.3,0.752,0.747,0.7,1.5,0.506,2.5,4.4,6.9,1.1,0.7,1.4,0.9,2.6,8.8,0.7260726072607261,1.6296296296296298,0.0,16.872515555264428,29.61702127659575,9.46,6.960000000000001,135.91954022988506,1.2222222222222223,6.5,15.384615384615385
114,115,Derrick Jones Jr.,SF,26,DAL,76,66,23.5,3.1,6.5,0.483,1.1,3.1,0.343,2.1,3.4,0.613,0.566,1.3,1.8,0.713,1.1,2.2,3.3,1.0,0.7,0.7,0.9,1.6,8.6,0.589687328579265,1.323076923076923,0.47692307692307695,12.583763503926285,34.85957446808511,9.392,8.192,114.64843749999999,1.1111111111111112,3.6000000000000005,27.777777777777775
115,116,A.J. Lawson,SG,23,DAL,42,0,7.4,1.3,2.9,0.446,0.3,1.2,0.26,1.0,1.7,0.577,0.5,0.4,0.5,0.652,0.3,0.9,1.2,0.5,0.2,0.1,0.3,0.5,3.2,0.5128205128205129,1.103448275862069,0.41379310344827586,14.435235602476947,46.21621621621621,3.4200000000000004,3.42,100.00000000000001,1.6666666666666667,1.2000000000000002,83.33333333333331
116,117,Brandon Williams,PG,24,DAL,17,0,6.6,1.2,3.2,0.37,0.2,0.9,0.2,1.0,2.3,0.436,0.398,0.6,1.0,0.647,0.2,0.5,0.8,1.0,0.1,0.1,0.4,0.2,3.2,0.43956043956043955,1.0,0.28125,13.898949671003312,61.21212121212122,3.64,4.04,90.0990099009901,2.5,0.7,142.85714285714286
117,118,Alex Fudge,SF,20,DAL,6,0,6.7,1.0,2.5,0.4,0.2,0.8,0.2,0.8,1.7,0.5,0.433,0.3,0.3,1.0,0.7,0.2,0.8,0.0,0.5,0.0,0.3,0.3,2.5,0.4749240121580547,1.0,0.32,11.034270236651784,43.76119402985074,2.632,2.932,89.7680763983629,0.0,0.7,142.85714285714286
118,119,P.J. Washington,PF,25,DAL,73,45,30.4,4.8,11.1,0.436,1.8,5.7,0.32,3.0,5.5,0.558,0.518,1.4,2.0,0.683,1.2,4.5,5.6,1.9,1.0,0.8,1.3,2.3,12.9,0.5383973288814691,1.1621621621621623,0.5135135135135136,15.008266810603814,43.684210526315795,13.780000000000001,13.280000000000001,103.76506024096385,1.4615384615384615,6.3,15.873015873015873
119,120,Dante Exum,PG,28,DAL,55,17,19.8,2.9,5.5,0.533,1.0,2.0,0.491,2.0,3.5,0.557,0.621,1.0,1.2,0.779,0.5,2.3,2.7,2.9,0.4,0.1,0.9,1.5,7.8,0.6469807564698075,1.4181818181818182,0.36363636363636365,15.240076393643982,34.98989898989899,8.328,6.928000000000001,120.20785219399536,3.222222222222222,2.8,35.714285714285715
120,121,Dexter Dennis,SG,24,DAL,4,0,7.5,2.5,4.8,0.526,0.3,2.0,0.125,2.3,2.8,0.818,0.553,0.3,0.8,0.333,0.3,2.0,2.3,1.0,0.0,0.3,0.8,0.3,5.5,0.5337732919254659,1.1458333333333335,0.4166666666666667,23.657475387381425,79.36,5.852,5.952,98.31989247311829,1.25,2.3,43.47826086956522
121,122,Josh Green,SG,23,DAL,57,33,26.4,3.1,6.6,0.479,1.3,3.3,0.385,1.9,3.3,0.572,0.575,0.7,1.0,0.684,0.7,2.5,3.2,2.3,0.8,0.2,1.1,1.9,8.2,0.5823863636363635,1.2424242424242424,0.5,11.464347467118687,30.833333333333336,8.639999999999999,8.14,106.14250614250612,2.0909090909090904,3.5,28.571428571428573
122,123,Luka Don?i?,PG,24,DAL,70,70,37.5,11.5,23.6,0.487,4.1,10.6,0.382,7.4,13.0,0.573,0.573,6.8,8.7,0.786,0.8,8.4,9.2,9.8,1.4,0.5,4.0,2.1,33.9,0.6179816246171794,1.4364406779661016,0.4491525423728813,31.10072869803714,83.808,37.728,31.428,120.04581901489118,2.45,10.3,9.70873786407767
123,124,Daniel Gafford,C,25,DAL,74,66,24.5,4.7,6.5,0.725,0.0,0.0,0.0,4.7,6.5,0.725,0.725,1.6,2.4,0.674,2.6,5.0,7.6,1.6,0.9,2.1,1.0,3.1,11.0,0.7278983589200635,1.6923076923076923,0.0,20.408390627286032,34.92244897959184,12.056000000000001,8.556000000000001,140.90696587190277,1.6,8.0,12.5
124,125,Maxi Kleber,C,32,DAL,43,7,20.3,1.5,3.4,0.432,0.7,2.1,0.348,0.7,1.3,0.574,0.541,0.8,1.1,0.702,0.7,2.6,3.3,1.6,0.4,0.7,0.7,1.8,4.4,0.5664263645726056,1.2941176470588236,0.6176470588235294,10.10799943665136,22.581280788177338,4.884,4.584,106.54450261780106,2.285714285714286,3.7,27.027027027027025
125,126,Tim Hardaway Jr.,SF,31,DAL,79,12,26.8,5.0,12.4,0.402,2.7,7.6,0.353,2.3,4.8,0.478,0.51,1.8,2.1,0.852,0.3,2.9,3.2,1.8,0.5,0.1,0.9,1.3,14.4,0.5403782647853498,1.1612903225806452,0.6129032258064515,16.112286437396634,53.07462686567165,15.324,14.224,107.73340832395951,2.0,3.5,28.571428571428573
126,127,Olivier-Maxence Prosper,PF,21,DAL,40,1,8.4,1.0,2.6,0.385,0.3,1.1,0.289,0.7,1.5,0.458,0.447,0.7,1.0,0.683,0.6,1.4,2.0,0.6,0.2,0.1,0.2,0.5,3.0,0.4934210526315789,1.1538461538461537,0.4230769230769231,13.758523252804736,38.57142857142857,3.44,3.24,106.17283950617283,2.9999999999999996,1.7,58.82352941176471
127,128,Kyrie Irving,SG,31,DAL,58,58,35.0,9.7,19.5,0.497,3.0,7.3,0.411,6.7,12.2,0.548,0.573,3.3,3.6,0.905,0.8,4.2,5.0,5.2,1.3,0.5,1.8,1.9,25.6,0.6070954278125593,1.3128205128205128,0.37435897435897436,24.286846999363508,65.38285714285715,27.184,22.884,118.79042125502535,2.888888888888889,6.0,16.666666666666668
128,129,Dwight Powell,C,32,DAL,63,9,13.3,1.1,1.7,0.679,0.0,0.0,0.333,1.1,1.6,0.689,0.684,1.0,1.4,0.708,1.5,1.9,3.4,1.3,0.4,0.3,0.5,1.8,3.3,0.7124352331606217,1.9411764705882353,0.0,12.750787524655093,21.172932330827063,3.916,2.816,139.0625,2.6,2.5999999999999996,38.46153846153847
129,130,Jaden Hardy,SG,21,DAL,73,7,13.5,2.7,6.6,0.407,1.1,3.1,0.362,1.6,3.5,0.447,0.492,0.8,1.0,0.776,0.3,1.5,1.8,1.5,0.3,0.1,0.8,1.1,7.3,0.5184659090909091,1.1060606060606062,0.4696969696969697,16.495858688480244,58.074074074074076,7.74,7.84,98.72448979591837,1.875,1.9000000000000001,52.63157894736842
130,131,Julian Strawther,SF,21,DEN,50,0,10.9,1.6,4.4,0.369,0.8,2.8,0.297,0.8,1.7,0.488,0.462,0.4,0.6,0.71,0.1,1.1,1.2,0.9,0.3,0.1,0.5,1.1,4.5,0.482418524871355,1.0227272727272727,0.6363636363636362,12.623816673663555,47.37614678899083,4.764,5.164000000000001,92.25406661502711,1.8,1.5000000000000002,66.66666666666666
131,132,Hunter Tyson,PF,23,DEN,18,0,2.7,0.4,1.1,0.4,0.2,0.8,0.286,0.2,0.3,0.667,0.5,0.0,0.0,0.0,0.1,0.4,0.5,0.1,0.1,0.0,0.1,0.6,1.1,0.5,1.0,0.7272727272727273,13.411267226406704,44.44444444444445,1.1,1.2000000000000002,91.66666666666667,1.0,0.5,200.0
132,133,Reggie Jackson,PG,33,DEN,82,23,22.2,4.0,9.2,0.431,1.2,3.5,0.359,2.7,5.8,0.475,0.499,1.0,1.2,0.806,0.4,1.5,1.9,3.8,0.5,0.2,1.3,1.8,10.2,0.5242598684210527,1.108695652173913,0.3804347826086957,15.182823133678667,49.67567567567568,10.728,11.028,97.2796517954298,2.923076923076923,2.2,45.45454545454545
133,134,Jay Huff,C,25,DEN,20,0,2.5,0.5,0.8,0.6,0.2,0.5,0.333,0.3,0.3,1.0,0.7,0.1,0.1,1.0,0.1,0.5,0.6,0.1,0.1,0.2,0.1,0.5,1.2,0.7109004739336492,1.4999999999999998,0.625,20.15713464128927,37.760000000000005,1.244,0.9440000000000001,131.77966101694915,1.0,0.8,125.0
134,135,Peyton Watson,SF,21,DEN,80,4,18.6,2.6,5.6,0.465,0.6,1.9,0.296,2.0,3.7,0.553,0.516,0.9,1.3,0.67,0.7,2.5,3.2,1.1,0.5,1.1,0.7,1.8,6.7,0.5427738172391445,1.1964285714285716,0.3392857142857143,13.887150902182423,36.946236559139784,7.272,6.872,105.82072176949943,1.5714285714285716,4.1,24.390243902439025
135,136,DeAndre Jordan,C,35,DEN,36,2,11.0,1.6,2.6,0.624,0.0,0.0,0.0,1.6,2.6,0.624,0.624,0.7,1.5,0.491,1.5,2.9,4.4,0.7,0.2,0.4,0.6,1.6,3.9,0.598159509202454,1.5,0.0,16.102664717524227,35.09090909090909,4.56,3.8600000000000003,118.13471502590671,1.1666666666666667,3.5,28.571428571428573
136,137,Braxton Key,SF,26,DEN,20,0,3.0,0.4,0.9,0.412,0.1,0.3,0.4,0.3,0.6,0.417,0.471,0.3,0.4,0.75,0.2,0.8,0.9,0.5,0.1,0.1,0.1,0.3,1.1,0.5111524163568774,1.2222222222222223,0.3333333333333333,18.909886789233447,39.20000000000001,1.276,1.1760000000000002,108.50340136054422,5.0,1.0,100.0
137,138,Aaron Gordon,PF,28,DEN,73,73,31.5,5.5,9.8,0.556,0.5,1.9,0.29,4.9,7.9,0.619,0.584,2.4,3.7,0.658,2.4,4.1,6.5,3.5,0.8,0.6,1.4,1.9,13.9,0.6081554077703885,1.4183673469387754,0.19387755102040813,16.53417659484141,40.72380952380953,15.528,12.828000000000001,121.04770813844713,2.5,5.499999999999999,18.181818181818183
138,139,Jalen Pickett,SG,24,DEN,27,0,4.5,0.6,1.3,0.429,0.3,0.9,0.36,0.2,0.4,0.6,0.557,0.1,0.1,0.75,0.0,0.5,0.5,0.8,0.1,0.0,0.3,0.5,1.6,0.5952380952380952,1.2307692307692308,0.6923076923076923,13.612436234802805,36.53333333333333,1.6440000000000001,1.6440000000000001,100.0,2.666666666666667,0.6,166.66666666666669
139,140,Christian Braun,SG,22,DEN,82,4,20.2,2.7,5.9,0.46,0.8,2.0,0.384,1.9,3.9,0.498,0.525,1.1,1.6,0.694,1.0,2.8,3.7,1.6,0.5,0.4,0.7,1.7,7.3,0.5526953361599031,1.2372881355932202,0.3389830508474576,13.713352701060913,36.15841584158416,8.004,7.304,109.58378970427162,2.285714285714286,3.6999999999999997,27.027027027027028
140,141,Michael Porter Jr.,SF,25,DEN,81,81,31.7,6.4,13.3,0.484,2.7,6.8,0.397,3.7,6.5,0.575,0.586,1.1,1.4,0.836,1.3,5.7,7.0,1.5,0.5,0.7,1.1,1.8,16.7,0.600028743891923,1.2556390977443608,0.5112781954887218,18.162324985162133,47.369085173501574,17.316,15.016,115.31699520511454,1.3636363636363635,6.9,14.492753623188404
